n=6
s=0 t=5

0 	0.429 	0 	0 	0 	1 	0 	0 	0.571 	
0 	0 	0 	0.429 	0.857 	0.286 	0 	0 	0.429 	
0 	0 	0 	0 	0 	0 	0.571 	0.429 	0 	

0 	0 	0 	0 	0 	1 	0 	1 	0 	
0 	0 	0.25 	1 	0 	0.5 	0 	0 	0.25 	
0 	0.25 	0 	0 	0 	0 	0.75 	1 	0 	
0 	1 	0 	0 	1 	0 	0 	0 	0 	
0 	0 	0 	1 	0 	0.5 	0.5 	0 	0 	
1 	0.5 	0 	0 	0.5 	0 	0 	0 	0 	
0 	0 	0.75 	0 	0.5 	0 	0 	0 	0.75 	
1 	0 	1 	0 	0 	0 	0 	0 	0 	
0 	0.25 	0 	0 	0 	0 	0.75 	0 	0 	

0 	0 	0 	2 	0.5 	0.5 	0 	0 	-0 	
0 	0 	0.75 	0 	0.25 	0.25 	0 	0 	0.75 	
0 	0.75 	0 	0 	0.25 	0 	0 	1 	0 	
2 	0 	0 	0 	0 	0 	0 	0 	0 	
0.5 	0.25 	0.25 	0 	0 	0.5 	0.5 	0 	0 	
0.5 	0.25 	0 	0 	0.5 	0 	0.5 	0 	0.25 	
0 	0 	0 	0 	0.5 	0.5 	0 	1 	0 	
0 	0 	1 	0 	0 	0 	1 	0 	0 	
-0 	0.75 	0 	0 	0 	0.25 	0 	0 	0 	

0 	0 	0.333 	0 	0.333 	0 	0 	0.333 	-0 	
0 	0 	0 	0 	0.333 	0.667 	0 	1 	0 	
0.333 	0 	0 	0.667 	0.333 	0 	0 	0.667 	0 	
0 	0 	0.667 	0 	0 	0.333 	0.333 	0 	0.667 	
0.333 	0.333 	0.333 	0 	0 	0 	1 	0 	0 	
0 	0.667 	0 	0.333 	0 	0 	0.667 	0 	0.333 	
0 	0 	0 	0.333 	1 	0.667 	0 	0 	0 	
0.333 	1 	0.667 	0 	0 	0 	0 	0 	0 	
-0 	0 	0 	0.667 	0 	0.333 	0 	0 	0 	

0 	0 	0 	0.167 	0 	0.833 	0 	0 	-0 	
0 	0 	0 	0 	0 	0 	0 	2 	0 	
0 	0 	0 	0 	0 	0.5 	0.5 	1 	0 	
0.167 	0 	0 	0 	0.667 	0 	0 	0.667 	0.5 	
0 	0 	0 	0.667 	0 	0.333 	1 	0 	0 	
0.833 	0 	0.5 	0 	0.333 	0 	0 	0.333 	0 	
0 	0 	0.5 	0 	1 	0 	0 	0 	0.5 	
0 	2 	1 	0.667 	0 	0.333 	0 	0 	0 	
-0 	0 	0 	0.5 	0 	0 	0.5 	0 	0 	

0 	0 	0.429 	0 	0 	0 	0 	0.571 	-0 	
0 	0 	0.429 	0.286 	1 	0.286 	0 	0 	0 	
0.429 	0.429 	0 	0 	0 	0 	0.714 	0.429 	0 	
0 	0.286 	0 	0 	0.143 	0 	1 	0 	0.571 	
0 	1 	0 	0.143 	0 	0.429 	0 	0 	0.429 	
0 	0.286 	0 	0 	0.429 	0 	0.286 	1 	0 	
0 	0 	0.714 	1 	0 	0.286 	0 	0 	0 	
0.571 	0 	0.429 	0 	0 	1 	0 	0 	0 	
-0 	0 	0 	0.571 	0.429 	0 	0 	0 	0 	

0 	0.5 	0 	0 	0 	0 	0.5 	0 	0 	
0.5 	0 	1 	1 	0 	0 	0 	1 	0 	
0 	1 	0 	0 	0 	0 	0 	0 	1 	
0 	1 	0 	0 	0 	0 	1 	0 	0 	
0 	0 	0 	0 	0 	1 	0.5 	0 	0.5 	
0 	0 	0 	0 	1 	0 	0 	1 	0 	
0.5 	0 	0 	1 	0.5 	0 	0 	0 	0 	
0 	1 	0 	0 	0 	1 	0 	0 	0 	
0 	0 	1 	0 	0.5 	0 	0 	0 	0 	

0 	0 	0 	0.25 	0 	0 	0.25 	0.5 	-0 	
0 	0 	0.75 	0.25 	0 	0 	1 	0 	0 	
0 	0.75 	0 	0 	0.25 	0 	0.25 	0 	0.75 	
0.25 	0.25 	0 	0 	0.5 	1 	0 	0 	0 	
0 	0 	0.25 	0.5 	0 	0 	0 	1 	0.25 	
0 	0 	0 	1 	0 	0 	0.5 	0.5 	0 	
0.25 	1 	0.25 	0 	0 	0.5 	0 	0 	0 	
0.5 	0 	0 	0 	1 	0.5 	0 	0 	0 	
-0 	0 	0.75 	0 	0.25 	0 	0 	0 	0 	

0 	0 	0 	0 	0 	0.333 	0 	0.667 	-0 	
0 	0 	1 	0.667 	0.333 	0 	0 	0 	0 	
0 	1 	0 	0 	0 	0 	0 	0.667 	0.333 	
0 	0.667 	0 	0 	0 	0.667 	0 	0.333 	0.333 	
0 	0.333 	0 	0 	0 	0 	1 	0.333 	0.333 	
0.333 	0 	0 	0.667 	0 	0 	1 	0 	0 	
0 	0 	0 	0 	1 	1 	0 	0 	0 	
0.667 	0 	0.667 	0.333 	0.333 	0 	0 	0 	0 	
-0 	0 	0.333 	0.333 	0.333 	0 	0 	0 	0 	

0 	0.375 	0 	0.625 	0 	0 	0 	0 	-0 	
0.375 	0 	0 	0.625 	0.25 	0 	0.75 	0 	0 	
0 	0 	0 	0 	0 	0.625 	0 	0.75 	0.625 	
0.625 	0.625 	0 	0 	0 	0.75 	0 	0 	0 	
0 	0.25 	0 	0 	0 	0.625 	0.375 	0.75 	0 	
0 	0 	0.625 	0.75 	0.625 	0 	0 	0 	0 	
0 	0.75 	0 	0 	0.375 	0 	0 	0.5 	0.375 	
0 	0 	0.75 	0 	0.75 	0 	0.5 	0 	0 	
-0 	0 	0.625 	0 	0 	0 	0.375 	0 	0 	

0 	0 	0 	0 	0 	0.667 	0.333 	0 	0 	
0 	0 	0.667 	0 	0.667 	0 	0.667 	0 	0 	
0 	0.667 	0 	0 	0 	0.667 	0 	0.667 	0 	
0 	0 	0 	0 	1 	0.333 	0 	0.667 	0 	
0 	0.667 	0 	1 	0 	0.333 	0 	0 	0 	
0.667 	0 	0.667 	0.333 	0.333 	0 	0 	0 	0 	
0.333 	0.667 	0 	0 	0 	0 	0 	0.333 	0.667 	
0 	0 	0.667 	0.667 	0 	0 	0.333 	0 	0.333 	
0 	0 	0 	0 	0 	0 	0.667 	0.333 	0 	

0 	0 	0 	0 	0 	0 	0.5 	0.5 	-0 	
0 	0 	0 	0.167 	1 	0 	0 	0.833 	0 	
0 	0 	0 	1 	0 	0 	0.667 	0.333 	0 	
0 	0.167 	1 	0 	0.333 	0 	0 	0.167 	0.333 	
0 	1 	0 	0.333 	0 	0.667 	0 	0 	0 	
0 	0 	0 	0 	0.667 	0 	0.667 	0 	0.667 	
0.5 	0 	0.667 	0 	0 	0.667 	0 	0.167 	0 	
0.5 	0.833 	0.333 	0.167 	0 	0 	0.167 	0 	0 	
-0 	0 	0 	0.333 	0 	0.667 	0 	0 	0 	
_______________________________________________________________________________
n=10
s=0 t=9

0 	0 	0 	0 	0 	0 	0.375 	0 	0.625 	-0 	
0 	0 	1 	0 	0.5 	0 	0.5 	0 	0 	0 	
0 	1 	0 	0 	0 	1 	0 	0 	0 	0 	
0 	0 	0 	0 	0 	1.5 	0 	0.5 	0 	0 	
0 	0.5 	0 	0 	0 	0.5 	0 	0 	0 	1 	
0 	0 	1 	1.5 	0.5 	0 	0 	0 	0 	0 	
0.375 	0.5 	0 	0 	0 	0 	0 	0.75 	0 	0.375 	
0 	0 	0 	0.5 	0 	0 	0.75 	0 	0.75 	0 	
0.625 	0 	0 	0 	0 	0 	0 	0.75 	0 	0.625 	
-0 	0 	0 	0 	1 	0 	0.375 	0 	0.625 	0 	

0 	0 	0.667 	0 	0 	0 	0.333 	0 	0 	-0 	
0 	0 	0.667 	0.667 	0.667 	0 	0 	0 	0 	0 	
0.667 	0.667 	0 	0 	0 	0.333 	0 	0 	0.333 	0 	
0 	0.667 	0 	0 	0 	0 	0 	0.667 	0 	0.667 	
0 	0.667 	0 	0 	0 	0 	0.667 	0.333 	0 	0.333 	
0 	0 	0.333 	0 	0 	0 	1 	0 	0.667 	0 	
0.333 	0 	0 	0 	0.667 	1 	0 	0 	0 	0 	
0 	0 	0 	0.667 	0.333 	0 	0 	0 	1 	0 	
0 	0 	0.333 	0 	0 	0.667 	0 	1 	0 	0 	
-0 	0 	0 	0.667 	0.333 	0 	0 	0 	0 	0 	

0 	1 	0 	0 	0 	0 	0 	0 	0 	0 	
1 	0 	0 	1 	0 	0 	1 	0 	0 	0 	
0 	0 	0 	1 	1 	0 	0 	0 	0 	0 	
0 	1 	1 	0 	0 	0 	0 	0 	0 	0 	
0 	0 	1 	0 	0 	1 	0 	0 	0 	0 	
0 	0 	0 	0 	1 	0 	0.5 	1 	0 	0 	
0 	1 	0 	0 	0 	0.5 	0 	0 	0.5 	0 	
0 	0 	0 	0 	0 	1 	0 	0 	1 	0 	
0 	0 	0 	0 	0 	0 	0.5 	1 	0 	1 	
0 	0 	0 	0 	0 	0 	0 	0 	1 	0 	

0 	0 	0 	0 	0 	0 	0.333 	0 	0.667 	0 	
0 	0 	1 	0.5 	0 	0 	0 	0 	0.5 	0 	
0 	1 	0 	0.5 	0 	0 	0 	0 	0.5 	0 	
0 	0.5 	0.5 	0 	0.333 	0 	0 	0.333 	0 	0.333 	
0 	0 	0 	0.333 	0 	0 	0.667 	1 	0 	0 	
0 	0 	0 	0 	0 	0 	0.667 	0.667 	0.333 	0.333 	
0.333 	0 	0 	0 	0.667 	0.667 	0 	0 	0 	0.333 	
0 	0 	0 	0.333 	1 	0.667 	0 	0 	0 	0 	
0.667 	0.5 	0.5 	0 	0 	0.333 	0 	0 	0 	0 	
0 	0 	0 	0.333 	0 	0.333 	0.333 	0 	0 	0 	

0 	0.167 	0.5 	0 	0.333 	0 	0 	0 	0 	-0 	
0.167 	0 	0 	0 	0.333 	0.333 	0.667 	0.5 	0 	0 	
0.5 	0 	0 	0 	1 	0.5 	0 	0 	0 	0 	
0 	0 	0 	0 	0.333 	0 	0.333 	0 	1 	0.333 	
0.333 	0.333 	1 	0.333 	0 	0 	0 	0 	0 	0 	
0 	0.333 	0.5 	0 	0 	0 	0.167 	0 	1 	0 	
0 	0.667 	0 	0.333 	0 	0.167 	0 	0.833 	0 	0 	
0 	0.5 	0 	0 	0 	0 	0.833 	0 	0 	0.667 	
0 	0 	0 	1 	0 	1 	0 	0 	0 	0 	
-0 	0 	0 	0.333 	0 	0 	0 	0.667 	0 	0 	

0 	0 	0 	0 	0 	0 	0.333 	0 	0.667 	-0 	
0 	0 	0.667 	0.667 	0 	0 	0 	0.667 	0 	0 	
0 	0.667 	0 	0 	0 	0 	0.667 	0 	0 	0.667 	
0 	0.667 	0 	0 	1 	0 	0.333 	0 	0 	0 	
0 	0 	0 	1 	0 	0 	0.333 	0.667 	0 	0 	
0 	0 	0 	0 	0 	0 	0.333 	0.667 	1 	0 	
0.333 	0 	0.667 	0.333 	0.333 	0.333 	0 	0 	0 	0 	
0 	0.667 	0 	0 	0.667 	0.667 	0 	0 	0 	0 	
0.667 	0 	0 	0 	0 	1 	0 	0 	0 	0.333 	
-0 	0 	0.667 	0 	0 	0 	0 	0 	0.333 	0 	

0 	0 	0 	0 	0.75 	0 	0 	0.25 	0 	-0 	
0 	0 	0 	0 	0 	1 	0 	0 	0.5 	0.5 	
0 	0 	0 	1 	0 	0 	0 	1 	0 	0 	
0 	0 	1 	0 	0 	0 	0 	0 	0 	1 	
0.75 	0 	0 	0 	0 	0 	0 	0.5 	0.75 	0 	
0 	1 	0 	0 	0 	0 	1 	0 	0 	0 	
0 	0 	0 	0 	0 	1 	0 	0 	0.5 	0.5 	
0.25 	0 	1 	0 	0.5 	0 	0 	0 	0.25 	0 	
0 	0.5 	0 	0 	0.75 	0 	0.5 	0.25 	0 	0 	
-0 	0.5 	0 	1 	0 	0 	0.5 	0 	0 	0 	

0 	0 	0 	0 	0.667 	2 	0 	0.333 	0 	0 	
0 	0 	1 	0 	0 	0 	0 	0.667 	0.333 	0 	
0 	1 	0 	0 	0.667 	0 	0 	0 	0 	0.333 	
0 	0 	0 	0 	0 	0 	0.333 	0.333 	1 	0.333 	
0.667 	0 	0.667 	0 	0 	0 	0.667 	0 	0 	0 	
2 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
0 	0 	0 	0.333 	0.667 	0 	0 	0.667 	0.333 	0 	
0.333 	0.667 	0 	0.333 	0 	0 	0.667 	0 	0 	0 	
0 	0.333 	0 	1 	0 	0 	0.333 	0 	0 	0.333 	
0 	0 	0.333 	0.333 	0 	0 	0 	0 	0.333 	0 	

0 	0 	0.333 	0 	0.333 	0 	0 	0 	0.333 	-0 	
0 	0 	0 	0.667 	0 	0 	0.667 	0.333 	0.333 	0 	
0.333 	0 	0 	0.333 	0 	0.333 	0 	0 	1 	0 	
0 	0.667 	0.333 	0 	1 	0 	0 	0 	0 	0 	
0.333 	0 	0 	1 	0 	0 	0.667 	0 	0 	0 	
0 	0 	0.333 	0 	0 	0 	0.667 	0.667 	0.333 	0 	
0 	0.667 	0 	0 	0.667 	0.667 	0 	0 	0 	0 	
0 	0.333 	0 	0 	0 	0.667 	0 	0 	0 	1 	
0.333 	0.333 	1 	0 	0 	0.333 	0 	0 	0 	0 	
-0 	0 	0 	0 	0 	0 	0 	1 	0 	0 	

0 	0.667 	1 	0 	0 	0 	0 	0 	0 	-0 	
0.667 	0 	0 	0.667 	0 	0 	0 	2 	0.667 	0 	
1 	0 	0 	0 	0 	1 	0 	0 	0 	0 	
0 	0.667 	0 	0 	0.333 	0 	1 	0 	0 	0 	
0 	0 	0 	0.333 	0 	0 	0 	0 	0.333 	1.33 	
0 	0 	1 	0 	0 	0 	0 	0 	1 	0 	
0 	0 	0 	1 	0 	0 	0 	0 	0 	1 	
0 	2 	0 	0 	0 	0 	0 	0 	0 	0 	
0 	0.667 	0 	0 	0.333 	1 	0 	0 	0 	0 	
-0 	0 	0 	0 	1.33 	0 	1 	0 	0 	0 	

0 	0 	0.667 	0 	0 	0 	0.333 	0 	0 	-0 	
0 	0 	0.833 	0 	0.167 	0 	0 	2 	1 	0 	
0.667 	0.833 	0 	0 	0 	0.5 	0 	0 	0 	0 	
0 	0 	0 	0 	0 	0.167 	0.667 	0 	0.667 	0.5 	
0 	0.167 	0 	0 	0 	1 	0.667 	0 	0 	0.167 	
0 	0 	0.5 	0.167 	1 	0 	0 	0 	0 	0.333 	
0.333 	0 	0 	0.667 	0.667 	0 	0 	0 	0.333 	0 	
0 	2 	0 	0 	0 	0 	0 	0 	0 	0 	
0 	1 	0 	0.667 	0 	0 	0.333 	0 	0 	0 	
-0 	0 	0 	0.5 	0.167 	0.333 	0 	0 	0 	0 	

0 	0 	0.333 	0 	0 	0 	0 	0 	0.667 	0 	
0 	0 	0 	1 	0 	0 	0.667 	0 	0.333 	0 	
0.333 	0 	0 	0 	0.333 	0 	1 	0.333 	0 	0 	
0 	1 	0 	0 	0.667 	0.333 	0 	0 	0 	0 	
0 	0 	0.333 	0.667 	0 	0 	0 	0.333 	0 	0.667 	
0 	0 	0 	0.333 	0 	0 	0 	1 	0.667 	0 	
0 	0.667 	1 	0 	0 	0 	0 	0 	0.333 	0 	
0 	0 	0.333 	0 	0.333 	1 	0 	0 	0 	0.333 	
0.667 	0.333 	0 	0 	0 	0.667 	0.333 	0 	0 	0 	
0 	0 	0 	0 	0.667 	0 	0 	0.333 	0 	0 	

0 	0 	0.444 	0 	0 	0 	0 	0 	0.556 	-0 	
0 	0 	0.444 	0.889 	0 	0 	0 	0.222 	0 	0.444 	
0.444 	0.444 	0 	0 	0 	0 	1 	0.111 	0 	0 	
0 	0.889 	0 	0 	0.778 	0 	0 	0.333 	0 	0 	
0 	0 	0 	0.778 	0 	0 	0 	0.333 	0.556 	0.333 	
0 	0 	0 	0 	0 	0 	0.667 	0.778 	0.556 	0 	
0 	0 	1 	0 	0 	0.667 	0 	0 	0.333 	0 	
0 	0.222 	0.111 	0.333 	0.333 	0.778 	0 	0 	0 	0.222 	
0.556 	0 	0 	0 	0.556 	0.556 	0.333 	0 	0 	0 	
-0 	0.444 	0 	0 	0.333 	0 	0 	0.222 	0 	0 	

0 	0 	0 	0 	0 	0 	0.5 	0 	0.5 	-0 	
0 	0 	0 	0.6 	0 	0.4 	0 	0 	1 	0 	
0 	0 	0 	0 	0 	0 	0.5 	1 	0 	0.5 	
0 	0.6 	0 	0 	0 	0.8 	0.6 	0 	0 	0 	
0 	0 	0 	0 	0 	0.3 	0 	0.8 	0.5 	0.4 	
0 	0.4 	0 	0.8 	0.3 	0 	0.4 	0.1 	0 	0 	
0.5 	0 	0.5 	0.6 	0 	0.4 	0 	0 	0 	0 	
0 	0 	1 	0 	0.8 	0.1 	0 	0 	0 	0.1 	
0.5 	1 	0 	0 	0.5 	0 	0 	0 	0 	0 	
-0 	0 	0.5 	0 	0.4 	0 	0 	0.1 	0 	0 	

0 	0 	0 	0 	0 	1 	0 	0 	0 	-0 	
0 	0 	0.625 	0.25 	0 	0 	0 	2 	0.75 	0.375 	
0 	0.625 	0 	1 	0 	0.375 	0 	0 	0 	0 	
0 	0.25 	1 	0 	0 	0 	0.75 	0 	0 	0 	
0 	0 	0 	0 	0 	0 	0.5 	0 	0.875 	0.625 	
1 	0 	0.375 	0 	0 	0 	0.5 	0 	0.125 	0 	
0 	0 	0 	0.75 	0.5 	0.5 	0 	0 	0.25 	0 	
0 	2 	0 	0 	0 	0 	0 	0 	0 	0 	
0 	0.75 	0 	0 	0.875 	0.125 	0.25 	0 	0 	0 	
-0 	0.375 	0 	0 	0.625 	0 	0 	0 	0 	0 	

0 	0 	0 	0.4 	0 	0 	0 	0 	0.6 	0 	
0 	0 	0.4 	0 	0 	0.2 	1 	0 	0 	0.4 	
0 	0.4 	0 	0.8 	0 	0 	0 	0 	0.8 	0 	
0.4 	0 	0.8 	0 	0.4 	0 	0 	0.4 	0 	0 	
0 	0 	0 	0.4 	0 	0.6 	1 	0 	0 	0 	
0 	0.2 	0 	0 	0.6 	0 	0 	0.8 	0 	0.4 	
0 	1 	0 	0 	1 	0 	0 	0 	0 	0 	
0 	0 	0 	0.4 	0 	0.8 	0 	0 	0.6 	0.2 	
0.6 	0 	0.8 	0 	0 	0 	0 	0.6 	0 	0 	
0 	0.4 	0 	0 	0 	0.4 	0 	0.2 	0 	0 	

0 	0 	0.375 	0 	0 	0.375 	0 	0 	0.25 	-0 	
0 	0 	0.75 	0 	0 	0 	1 	0 	0.25 	0 	
0.375 	0.75 	0 	0 	0 	0.875 	0 	0 	0 	0 	
0 	0 	0 	0 	0 	0 	0 	0.875 	0.625 	0.5 	
0 	0 	0 	0 	0 	0 	1 	0 	0.5 	0.5 	
0.375 	0 	0.875 	0 	0 	0 	0 	0.75 	0 	0 	
0 	1 	0 	0 	1 	0 	0 	0 	0 	0 	
0 	0 	0 	0.875 	0 	0.75 	0 	0 	0.375 	0 	
0.25 	0.25 	0 	0.625 	0.5 	0 	0 	0.375 	0 	0 	
-0 	0 	0 	0.5 	0.5 	0 	0 	0 	0 	0 	

0 	0.6 	0 	0 	0 	0.4 	0 	0 	0 	0 	
0.6 	0 	0 	0 	0.6 	0 	0.4 	0.4 	0 	0 	
0 	0 	0 	0 	0 	0.4 	0.1 	1 	0.4 	0.1 	
0 	0 	0 	0 	0.6 	0 	0 	0 	0.8 	0.6 	
0 	0.6 	0 	0.6 	0 	0 	0.8 	0 	0 	0 	
0.4 	0 	0.4 	0 	0 	0 	0.4 	0 	0.8 	0 	
0 	0.4 	0.1 	0 	0.8 	0.4 	0 	0.3 	0 	0 	
0 	0.4 	1 	0 	0 	0 	0.3 	0 	0 	0.3 	
0 	0 	0.4 	0.8 	0 	0.8 	0 	0 	0 	0 	
0 	0 	0.1 	0.6 	0 	0 	0 	0.3 	0 	0 	

0 	0 	0.5 	0.667 	0 	1.33 	0 	0 	0 	-0 	
0 	0 	0 	0 	0 	0 	0 	1 	0 	1 	
0.5 	0 	0 	0 	0 	0 	1 	0 	0 	0.5 	
0.667 	0 	0 	0 	0 	0 	0 	0.667 	0.667 	0 	
0 	0 	0 	0 	0 	0 	0 	2 	0 	0 	
1.33 	0 	0 	0 	0 	0 	0 	0.333 	0.333 	0 	
0 	0 	1 	0 	0 	0 	0 	0 	1 	0 	
0 	1 	0 	0.667 	2 	0.333 	0 	0 	0 	0 	
0 	0 	0 	0.667 	0 	0.333 	1 	0 	0 	0 	
-0 	1 	0.5 	0 	0 	0 	0 	0 	0 	0 	

0 	0 	0.333 	0 	0.333 	0 	0 	0.333 	0 	-0 	
0 	0 	0.444 	0 	0 	0.556 	1 	0 	0 	0 	
0.333 	0.444 	0 	0 	0 	0.111 	0 	0.333 	0.778 	0 	
0 	0 	0 	0 	1 	0 	0 	1 	0 	0 	
0.333 	0 	0 	1 	0 	0.333 	0 	0 	0.333 	0 	
0 	0.556 	0.111 	0 	0.333 	0 	0 	0.333 	0 	0.667 	
0 	1 	0 	0 	0 	0 	0 	0 	0.778 	0.222 	
0.333 	0 	0.333 	1 	0 	0.333 	0 	0 	0 	0 	
0 	0 	0.778 	0 	0.333 	0 	0.778 	0 	0 	0.111 	
-0 	0 	0 	0 	0 	0.667 	0.222 	0 	0.111 	0 	

